restaurant_name,Name,Profile Location,Score,Date,Elite 24,Friends,Reviews,Photos,reserved,pictures,checkin,Comment,Helpful,Thanks,Love this,Oh no,Reply Date,Reply Content,topics
Artichoke Basille’s Pizza,Brenda Z.,"CA, CA",3,"Feb 6, 2024",no,0,31,33,no,,,"Delicious pizza but I don't understand why I could not sit in their chairs to enjoy it. Kind of rude. I mean, I was the only customer in there at the time.",0,0,0,0,,,"- Category: Ambiance
  - Description: Inability to sit in the chairs to enjoy the food.
  - Attitude: Negative
  
- Category: Customer Service
  - Description: Perceived rudeness from staff for not allowing seating.
  - Attitude: Negative

- Category: Waiting time
  - Description: Mention of being the only customer but still facing issue with seating.
  - Attitude: Frustrated"
Artichoke Basille’s Pizza,Roy N.,"TX, TX",5,"Feb 1, 2024",no,0,25,7,no,,,"Top 3 in all the City. I will make sure I visit every time! Food is great, staff has always been good to me and locations are good as well. So absolutely give it a try.",0,0,0,0,,,"- Category: Food Quality
  - Description: Food is great.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Staff has always been good to me.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Locations are good as well.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Anderson T.,"Miramar Beach, FL",2,"Jan 28, 2024",no,0,17,4,no,1 photo,,My pizza came delivered sloppy it's so bad. I've had good pizzas here before but..... I want a refund so bad. It's so soggy and bad look.,0,0,0,0,,,"Based on the review provided, the main business process topics can be categorized as follows:

1. Food Quality
   - Category: Food Quality
   - Description: The pizza was delivered sloppy and soggy.
   - Attitude: Dissatisfied

2. Customer Service
   - Category: Customer Service
   - Description: Desire for a refund due to the bad quality of the pizza.
   - Attitude: Dissatisfied

3. Ambiance
   - Category: Ambiance
   - Description: Not mentioned in the review.
   - Attitude: N/A

4. Value for Money
   - Category: Value for Money
   - Description: Desire for a refund due to the bad quality of the pizza.
   -"
Artichoke Basille’s Pizza,Dan A.,"Baltimore, MD",4,"Jan 18, 2024",no,146,990,9544,no,7 photos,,"I'm a big fan of Artichokes and don't see this vegetable as a topping in many pizza spots so had to try Basille.
Small and more of a takeout space with stand and eat areas as well outdoor seating.
I saw about 8 different Slice options.  The slices are huge and can easily feed two.  Ordered the Artichoke and Pepperoni/Meatball slices.  
Artichoke was very good although not what I expected.  It's a rich and decadent slice given the cream sauce and two cheeses.  Thought the sauce had a seafood taste to it but ingredients don't indicate any seafood.  More Artichokes please.  Overall, unique slice and one is more than a meal.
Pepperoni/Meatball was excellent.  Great balance of toppings and sauce and really liked the Meatball topping. 
Service was quick and friendly.  $15 min for Credit Card purchase.  Good value for money given the huge slices. Will be back to try the Crab and Vodka slices.",0,0,0,0,,,"- Category: Food Quality
  - Description: Reviewer tried Artichoke and Pepperoni/Meatball slices.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Good value for money given the huge slices.
  - Attitude: Satisfied

- Category: Menu Choice
  - Description: Mentioned the variety of slice options available.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Service was quick and friendly.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Jazmine B.,"Long Island, NY",5,"Jan 9, 2024",no,51,95,162,no,,,"Since you're wondering...
Every single time I come to Artichoke, the pizza is a great. I love pizza and find that I am pretty judge-y when it comes to NYC pizza and this place never disappoints. 
I typically get a pepperoni slice. I love that it has plenty of pepperoni for each bite and that the slice is really large and in charge. The crust is think, and cooked a little burnt which is my preference, and the rest of the dough is nice and thin. 
On my last visit I also ordered an artichoke slice, had to see what was in the name, and it didn't disappoint. It was messy, probably because of the different cheeses melting together and had a decent flavor. Although good, I think I'll stick with my usual pepperoni. 
The price is where you might consider not ordering but for the size of the slice, I think its worth it. Service is usually ok, fats paced, and ambiance is typical pizzeria.",1,0,0,0,,,"- Category: Food Quality
  - Description: The reviewer praised the quality of the pizza at Artichoke, specifically mentioning the pepperoni slice and the artichoke slice.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The reviewer mentioned that the price might be a bit high, but feels that it is worth it considering the size of the slices.
  - Attitude: Somewhat satisfied

- Category: Customer Service
  - Description: The reviewer mentioned that the service is usually okay and fast-paced.
  - Attitude: Neutral

- Category: Ambiance
  - Description: The ambiance at Artichoke is described as typical pizzeria-like.
  - Attitude:"
Artichoke Basille’s Pizza,Michelle A.,"Philadelphia, PA",4,"Jan 1, 2024",no,6,270,45,no,,,Not only is the pizza awesome but someone has curated the music to 20th century popular taste! I wanted to stand there forever (no seating in the joint) singing along to the familiar tunes as I chomped my Staten Island slice. It was an amazing pizza experience.  No photo because couldn't wait to eat!,0,0,0,0,,,"- Category: Food Quality
  - Description: The pizza is described as awesome with a mention of Staten Island slice.
  - Attitude: Satisfaction

- Category: Ambiance
  - Description: Mention of the curated music to 20th-century popular taste creating a great atmosphere.
  - Attitude: Satisfaction"
Artichoke Basille’s Pizza,Seby I.,"Manhattan, NY",5,"Dec 30, 2023",no,23,289,2080,no,10 photos,,Pizza here is scrumptious. I like the Artichoke slice which has to be eaten with a knife and fork. The Margherita slice is yummy but so big that I always have to take half home. At $6.48 a slices pizza is uber expensive but worth every bite. Have you counted how many slices of pepperoni are on a pepperoni slice? I lost count. I come to this location and my only gripe is that one has to stand and eat inside or at high tables outside as there are no chairs. The music is lovely. Jose told me that it is a playlist. A lot of Frank Sinatra songs are played which makes me feel like eating my slice as slowly as possible so I could dance to the music.,1,0,0,0,,,"- Category: Food Quality
  - Description: The reviewer enjoys the scrumptious pizza, particularly the Artichoke and Margherita slices.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The reviewer finds the pizza to be expensive at $6.48 per slice but believes it is worth it.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: The reviewer mentions the lack of seating options, having to stand while eating inside or at high tables outside.
  - Attitude: Not satisfied

- Category: Cleanliness
  - Description: There is no explicit mention of cleanliness in the review."
Artichoke Basille’s Pizza,Rainbow W.,"San Francisco, CA",5,"Dec 28, 2023",no,2,129,128,no,,,"Show stopping. Our second slice of the day and boy were we blown away. Look, will be honest there was extreme hesitancy in the artichoke, but it may have been the best slice of pizza we've ever had in our entire lives. Are we going back tonight?",0,0,0,0,,,"- Category: Food Quality
  - Description: The artichoke slice was considered the best ever tasted.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Impressed by the quality of the pizza.
  - Attitude: Satisfied."
Artichoke Basille’s Pizza,Mary V.,"Santa Monica, CA",5,"Dec 21, 2023",no,457,96,961,no,1 photo,,Best pizza in the world and a mouthwatering giant artichoke dip. Always a go-to for any visitor.,0,0,0,0,,,"- Category: Food Quality
  - Description: Best pizza in the world and a mouthwatering giant artichoke dip.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Peaches A.,"Philadelphia, PA",5,"Dec 12, 2023",no,1,136,47,no,1 photo,,"Absolutely giant pieces
Got one slice of vodka
Delicious
Saucy
Sooooo cheesy and rich
Paid ~$8 in cash ($15 min for credit)",0,0,0,0,,,"- Category: Food Quality
  - Description: Delicious and saucy pizza slice.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Paid around $8 in cash, with a credit card minimum of $15.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Grace E.,"Downtown, Pittsburgh, PA",4,"Dec 11, 2023",no,653,25,3,no,,,love their artichoke pizza but i have to say the vodka slice is my new go to. reason i'm giving 4 stars is because its a bit pricey and you can't mix and match on a pie. service depends on how busy they are and not many places to sit.,0,0,0,0,,,"- Category: Food Quality
  - Description: Love their artichoke pizza but the vodka slice is the new favorite.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: A bit pricey and can't mix and match on a pie.
  - Attitude: Dissatisfied

- Category: Customer Service
  - Description: Service depends on how busy they are.
  - Attitude: Neutral

- Category: Ambiance
  - Description: Not many places to sit.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,Reva R.,"New York, NY",5,"Dec 2, 2023",no,595,276,5470,no,10 photos,,"Great pizza AND GREAT MUSIC!!!  Delicious!!! My fav is the Sicilian square, it has a crunchy crust and the most delicious tomato sauce or marinara....a must!!!!
Famous for their artichokes slice, you owe it to yourself to at least try that slice once;  It is delicious.",4,0,4,0,,,"- Category: Food Quality
  - Description: Pizza, specifically the Sicilian square and artichoke slice, is described as delicious and must-try.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Great music is mentioned, enhancing the overall atmosphere.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Kelly N.,"Fountain Valley, CA",4,"Dec 2, 2023",no,31,192,83,no,,,Great pizza for a late bite near Times Square! The slices are huge so you'll definitely need to share. We got their famous artichoke pizza and pepperoni. Both were really good! My only critique would be that their ordering system is a little disorganized as we had to wait in a crowded room where we could barely hear the cashier person. But other than that this place is pretty solid for pizza.,0,0,0,0,,,"- Category: Food Quality
  - Description: The reviewer enjoyed the artichoke pizza and pepperoni slices, finding them really good.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Mentioned that the ordering system was disorganized, leading to a crowded room where it was hard to hear the cashier.
  - Attitude: Not satisfied

- Category: Value for Money
  - Description: No mention in the review.
- Category: Customer Service
  - Description: Commented on the disorganized ordering system and difficulty in hearing the cashier due to the crowded room.
  - Attitude: Not satisfied"
Artichoke Basille’s Pizza,AnnMarie N.,"Rockville Centre, NY",3,"Nov 18, 2023",no,191,446,1292,no,2 photos,,"Earlier this year this dude at the railroad had a pizza box with a few slices of this Artichoke Basile pizza (which I had never heard of) - apparently he walked from 14th st to Penn station holding this pizza box so I was like hmmm it must be really something for All THAT! So Artichoke Basile went on the LIST. 
A coworker and I split each slice here - the crab slice (I've never had crab dip on pizza and I did not dislike it)  - a good consistency, and wasn't overly salty - BUT later on I was so thirsty so so thirsty on the train - deceptively salty. 
The artichoke namesake slice was excellent. I recommend having just one specialty slice and maybe a different flavor like pepperoni and sausage. 
I recommend trying Artichoke Basile if it's on your list ! 
Staff was great efficient and friendly.",1,0,0,1,,,"- Category: Food Quality
  - Description: Reviewer tried the Artichoke Basile pizza slice and the crab slice, commenting on the taste, consistency, and saltiness.
  - Attitude: Satisfied

- Category: Menu choice
  - Description: Recommends trying the Artichoke Basile pizza slice and suggests having just one specialty slice along with a different flavor like pepperoni and sausage.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Reviewer mentions staff as great, efficient, and friendly.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Stephanie T.,"New York, NY",4,"Nov 16, 2023",no,0,66,226,no,1 photo,,"If you like pizza with toppings, this is definitely something to try. A very unique slice of New York style pizza you probably can't get in many other places. Lines aren't too long and service is great.",1,0,3,0,,,"- Category: Food Quality
  - Description: Unique New York style pizza with a variety of toppings.
  - Attitude: Great

- Category: Customer Service
  - Description: Short lines and great service.
  - Attitude: Great

- Category: Ambiance
  - Description: Not mentioned in the review.
  - Attitude: Not applicable"
Artichoke Basille’s Pizza,Mellissa A.,"Brooklyn, NY",5,"Nov 11, 2023",no,0,31,51,no,3 photos,,"Great delivery 
Quick ,efficient,still warm delivery!!! Definitely going to order in the future ! Slices are LARGE !! Great neighborhood spot !!!",0,0,0,0,,,"- Category: Order Accuracy and efficiency
  - Description: Quick and efficient delivery with still warm food.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Slices are large, indicating good portion sizes for the price.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Described as a great neighborhood spot, suggesting a positive atmosphere.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Dana Y.,"New York, NY",5,"Oct 29, 2023",no,656,316,887,no,,,"Hungover and need a snack? Hungry and need a filling, cheap meal? Artichoke has your back! This place makes great artisan style pizza, and best part is you can buy it in slices to go!
I have only gotten their signature artichoke slice because it's so delicious! It's a huge slice - creamy, full of artichokes, crispy, flavorful. It's very satisfying. The pies are pre-made and they heat it up after you order. They sell so quickly, so you don't have to worry that you'll get a stale slice. The guys there are always so nice, which always makes a NYC experience even better. I have also been to their other locations and they're all amazing.",1,0,1,0,,,"- Category: Food Quality
  - Description: The restaurant offers great artisan style pizza, with a delicious signature artichoke slice.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The staff are described as always nice and make the overall experience better.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The reviewer mentions that the restaurant provides filling, cheap meals, catering to those who are hungry and need an affordable option.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Cindy J.,"Toronto, Canada",1,"Oct 29, 2023",no,9,2,0,no,,,"Price: High. Taste: Low to nil. Service: Pleasant staff but clueless and forgetful. Tables: Sticky. Pizza was burnt for some slices, over-soggy for others... And for the cost charged, they offer paper plates (that when trying to support a soggy-not foldable slice that falls apart in your hand) is like trying to hold a paper towel in a rainstorm. Plastic cutlery to try to cut through the meatballs. Wow. Left at sixty cent tip. Used to come all the time pre-pandemic... now the opposite of awesome (what it used to be). Yikes.",0,0,0,0,,,"- Category: Price
  - Description: High prices charged for the food.
  - Attitude: Negative
  
- Category: Food Quality
  - Description: Pizza was burnt for some slices, over-soggy for others. Meatballs were difficult to cut through using plastic cutlery.
  - Attitude: Negative
  
- Category: Customer Service
  - Description: Pleasant staff but clueless and forgetful.
  - Attitude: Mixed
  
- Category: Cleanliness
  - Description: Tables were sticky.
  - Attitude: Negative"
Artichoke Basille’s Pizza,Beloved S.,"SoMa, San Francisco, CA",1,"Oct 27, 2023",no,0,4,2,no,,,"Too salty, High in sodium, skyrocketing your cholesterol.  James the ""part owner) lied to me.  About two months ago I approached him about bringing live music to bring more customers.  They were disrespectfully using the piano as a table.
I sent him my information, because I am a wonderful Jazz Vocalist who has opened for celebrity rappers Akon and Pitbull.  He NEVER responded.
Two months later I find out that they have been having Jazz music for a month now.
They used my idea and hired someone else.
Great!   This will be included in my Tony Award winning Broadway Musical!!
Thank You!!  Every no takes me closer to my real dreams",0,0,1,0,,,"- Category: Customer Service
  - Description: Customer feels betrayed and disrespected by the part owner for not responding to their idea and using it without credit.
  - Attitude: Unsatisfied

- Category: Ambiance
  - Description: The restaurant's ambiance now includes live Jazz music, which was the customer's idea initially.
  - Attitude: Neutral"
Artichoke Basille’s Pizza,Bonnie T.,"New York, NY",5,"Oct 21, 2023",no,541,357,142,no,,,"scrumdiddlyumptious artichoke white sauce pizza that is quite generously sized (bigger than your face!)
staten island is a completely different vibe, but alas--still is delicious.
pepperoni isn't too oily but hits the spot! 
all are bursting with flavor and comfort. 
staff here are always super chill.
seems like a good place to chow down your slice after a couple drinks, but i like to take a box home. they're pretty affordable compared to the other speciality pizza joints out here.
wouldn't order it on DD unless in desperation, as they don't taste as fresh.",0,0,0,0,,,"- Category: Food Quality
  - Description: Scrumdiddlyumptious artichoke white sauce pizza that is generously sized, flavorful, and comforting. Pepperoni pizza is not too oily but hits the spot.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Staff is described as super chill.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The restaurant is said to be pretty affordable compared to other specialty pizza joints in the area.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,June G.,"Flatbush, New York, NY",1,"Oct 20, 2023",no,0,1,0,no,,,charging 8 dollars for a slice is robbery i will never go here again last month was 5.40 plus tax 6 dollars to raise it to 8 im good i like upside down pizza better then this robbery place,0,0,0,0,,,"- Category: Value for Money
  - Description: Customer is not satisfied with the high price increase for a slice of pizza.
  - Attitude: Dissatisfied

- Category: Food Quality
  - Description: Customer prefers the taste of upside down pizza over the pizza served at the restaurant.
  - Attitude: Indifferent

- Category: Customer Service
  - Description: Customer feels like the restaurant is committing a robbery by charging $8 for a slice of pizza.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,t d.,"Coronado, CA",4,"Oct 17, 2023",no,26,795,131,no,,,"Came here on a rainy afternoon. Nice spot to sit & enjoy a snack. Artichoke pizza was unique, like a lot of dip on pizza. Delicious & very rich, highly suggest sharing but still don't finish it. Eat to know. Other slices were very good so go ahead & finish those.",2,0,0,0,,,"- Category: Food Quality
  - Description: Artichoke pizza was unique, like a lot of dip on pizza. Other slices were very good.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Nice spot to sit & enjoy a snack on a rainy afternoon.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Highly suggest sharing the artichoke pizza as it was very rich, don't finish it.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Charlene P.,"Laguna Beach, CA",5,"Oct 15, 2023",no,0,12,0,no,,,"This was quick, simple service. Sicilian and Staten Island were excellent. I would definitely come back to this location.",0,0,0,0,,,"- Category: Food Quality
  - Description: Sicilian and Staten Island dishes were excellent.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Quick and simple service.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: No specific mention in the review.
  - Attitude: N/A"
Artichoke Basille’s Pizza,Lonnie S.,"Quincy, MA",5,"Oct 12, 2023",no,1,31,21,no,,,"My fav pizza spot in the whole world.
Obviously try the artichoke slice- incredible.",0,0,0,0,,,"- Category: Food Quality
  - Description: Artichoke slice is incredible.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Anny H.,"Kew Gardens, NY",1,"Oct 10, 2023",no,0,15,12,no,,,"Don't order an entire pie of the artichoke slice - it's disgusting. By the slice, it's good, but by the pie, you'll get it served RAW AND DOUGHEY AND OILY. I brought relatives from out of town to try this 'amazing slice'. It was an absolute embarrassment; everyone felt sick after eating it. This was Sunday night 10/8/23 around 10 p.m. I'm so annoyed that I spent $40 on that crap and wish I could get my money back lol",0,0,0,0,,,"- Category: Food Quality
  - Description: Artichoke slice served by the pie was raw, doughy, and oily, disgusting and making everyone feel sick.
  - Attitude: Dissatisfied 

- Category: Value for Money
  - Description: Spent $40 on the artichoke slice pie, which was considered crap.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,Richa T.,"Rego Park, Queens, NY",3,"Oct 10, 2023",no,614,1605,2029,no,,,"I came here the other day for a slice and it was just a-okay.
Pros:
+ Pizza by the slice
+ Better if you're a little inebriated to enjoy this place
+ Long lines
Cons:
- Takes a little while to open up
- Pricey: $6 per slice
IG: QueenOfAdventureNYC",1,1,0,0,,,"- Category: Food Quality
  - Description: The quality of the slice of pizza was just okay.
  - Attitude: Neutral

- Category: Waiting time
  - Description: Long lines and it takes a little while to open up.
  - Attitude: Not satisfied

- Category: Value for Money
  - Description: Pricey at $6 per slice.
  - Attitude: Not satisfied"
Artichoke Basille’s Pizza,Christina N.,"Austin, TX",2,"Oct 9, 2023",no,75,14,21,no,1 photo,,"At $8/slice, I expected more. There was little to no actual artichoke on the pizza and it was slightly below room temp.  Honestly, I wouldn't eat it if it were free and now I'm annoyed that we paid $16 for two not good slices of pizza, not to mention the waste of calories.",0,0,0,0,,,"- Category: Food Quality
  - Description: Pizza with little to no actual artichoke and slightly below room temperature.
  - Attitude: Dissatisfied
  
- Category: Value for Money
  - Description: Disappointed with the quality of the pizza for the price paid.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,Cole D.,"New York, NY",3,"Oct 6, 2023",no,495,1117,1760,no,2 photos,,"Not my fav slice, but the artichoke is tasty and I understand the local appeal and hype. The artichoke was my fav out of an artichoke and Staten Island slice. It's a droopier, saucier pizza and a soft, not crunchy bottom crust. Not my fav. At times it felt like only a sauce or soup on top. Not my fav.
The artichoke is fantastically flavored. It's really delicious. I didn't eat the crust, didn't look appealing. The staten has good toppings but for some reason the flavor didn't quite hit for me. 
Great kind service. Real nice guy inside. Hardly anyone in line. Got two bottle waters too and they have tons of drinks.",0,0,0,0,,,"- Category: Food Quality
  - Description: Mixed opinions on pizza slices, with the artichoke slice being tasty but the Staten Island slice being less impressive.
  - Attitude: Mixed

- Category: Customer Service
  - Description: Positive feedback on customer service, mentioning a nice staff member and quick service.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: Mention of getting two bottles of water and a variety of drink options available.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Tyler R.,"Cincinnati, OH",5,"Sep 29, 2023",no,0,22,0,no,,,"The Sicilian is amazing, highly recommended. The service is efficient, and they're open late.",0,0,0,0,,,"- Category: Food Quality
  - Description: The Sicilian dish is amazing and highly recommended.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The service is efficient.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: No specific mention in the review.
  - Attitude: Not applicable"
Artichoke Basille’s Pizza,Mikey M.,"Hoboken, NJ",5,"Sep 25, 2023",no,0,16,17,no,3 photos,,"I personally really, really enjoyed this place. It was a bit expensive but sooo worth it. I'd reccomend the pepperoni with basil Detroit style (square slice). So much flavor in the sauce, tangy and rich. The crust is awesome, great crunch cooked in real pizza ovens. The guys working behind the counter are hard workers and care about their pie, it's obvious in their slices. There's limited seating, mostly outside but the vibe is great and really gives you that authentic New York vibe. Love the Greenwich area and this slice!",0,0,0,0,,,"- Category: Food Quality
  - Description: Pepperoni with basil Detroit style pizza praised for its flavor, tangy and rich sauce, and awesome crust.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Workers behind the counter mentioned as hard workers who care about their pizza, evident in the slices.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Limited seating mostly outside, but the vibe is great and provides an authentic New York experience in the Greenwich area.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Jessica M.,"Paramount, CA",4,"Sep 24, 2023",no,56,147,525,no,2 photos,,Had to try their namesake pizza. The artichoke spinach pizza was surprisingly good for a white sauce pizza as I prefer red sauce.,0,0,0,0,,,"- Category: Food Quality
  - Description: The artichoke spinach pizza was surprisingly good for a white sauce pizza.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Melissa Z.,"Denver, CO",4,"Sep 22, 2023",no,19,252,567,no,2 photos,,Wow! This pizza is indulgent! I love artichokes so trying this pizza was definitely on the list. Not to mention one slice is the size of a pizza box. Haha. It is so creamy and delicious but almost so indulgent I couldn't eat too much. Literally is like artichoke dip on pizza crust.,0,0,0,0,,,"- Category: Food Quality
  - Description: Creamy and delicious pizza with artichokes, similar to artichoke dip on crust.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Shalana P.,"San Francisco, CA",2,"Sep 20, 2023",no,0,1,0,no,,,Great tasting pizza but terrible customer service. We recently visited the branch on Broadway Street and the cashier/server guy was so rude! Rushing persons out of the store because they weren't eating from plates who does that?! And there was no sign indicating you can't eat there if you chose a take away option. Really dampened the mood of customers who by the way were tourists. Not cool!,0,0,0,0,,,"- Category: Food Quality
  - Description: Great tasting pizza was mentioned in the review.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: Customer service was described as terrible, with the cashier/server being rude and rushing customers out of the store for not eating from plates.
  - Attitude: Not satisfied"
Artichoke Basille’s Pizza,Steven G.,"Bayside, NY",1,"Sep 15, 2023",no,0,8,1,no,,,"I heard about Artichoke and decided to try it.  I went there for lunch today and took out a slice of their pepperoni pizza.  When I got back to my office,  I bit into it and the crust was hard as a rock.  It tasted like the pizza was left over from the day before.  I ate half of it and threw the rest out.  Then starting an hour later,  I started to get an upset stomach which eventually turned into serious nausea.  By the time I left my office I was sure I was going to throw up.  I ended up buying Pepto and drank half the bottle.  Luckily I made it home ok but didn't start feeling better till almost 9:00 at night.  
I strongly recommend NOT going TO Artichoke Pizza",0,0,0,0,,,"- Category: Food Quality
- Description: Pizza had a hard crust and tasted like it was leftovers.
- Attitude: Dissatisfied

- Category: Cleanliness
- Description: Not mentioned in the review.
- Attitude: N/A

- Category: Customer Service
- Description: Not explicitly mentioned in the review.
- Attitude: N/A

- Category: Ambiance
- Description: Not mentioned in the review.
- Attitude: N/A

- Category: Value for Money
- Description: Not explicitly mentioned in the review.
- Attitude: N/A

- Category: Order Accuracy and efficiency
- Description: Not mentioned in the review.
- Attitude: N/A

- Category: Waiting time
-"
Artichoke Basille’s Pizza,Silvia T.,"Manhattan, New York, NY",5,"Sep 10, 2023",no,0,14,0,no,,,"Great Pizza especially Sicilian and Artichoke Pizzas
The slices are very large and satisfying",0,0,0,0,,,"- Category: Food Quality
  - Description: Praise for pizza quality, specifically Sicilian and Artichoke pizzas.
  - Attitude: Satisfactory"
Artichoke Basille’s Pizza,Susan C.,"New York, NY",5,"Sep 4, 2023",no,0,4,0,no,,,"There's pizza places everywhere you look where we live...we still find  Artichoke to be the best.. and that's been 10+ years. Their ingredients are fresh and there's just the right amount of cheese to sauce ratio and the crust
is nice and crunchy. Never had a soggy slice.",0,0,0,0,,,"- Category: Food Quality
  - Description: Fresh ingredients, right amount of cheese to sauce ratio, and nice and crunchy crust.
  - Attitude: Satisfied

- Category: Ambiance
  - Description: Not mentioned in the review.
  - Attitude: N/A"
Artichoke Basille’s Pizza,Michelle C.,"New York, NY",1,"Aug 27, 2023",no,2,4,0,no,,,"just tried this place for the first time ever. wish i kept not ever tyring it.
picture this: inedible, big chunks of flavorless unmelted cheese underneath a 1 inch layer of flavorless toppings. the slices are swimming in salty yet BLAND sauces. i used 25 napkits trying to deal with all of the grease. i tried three different slices -- that white one, pepperoni and a grandma slice -- and all of them were shockingly bad. like i am stunned. 
that white one should be illegal. made me feel super gross. 
i even tried scraping all of the stuff they load on top of them. and what do you know - i kept finding blocks of room temperature unmelted cheese. 
finally just threw the whole thing in the garbage. NEVER AGAIN. now, if only i could erase those useless calories i just ingested. YUCK.",0,0,1,0,,,"- Category: Food Quality
  - Description: Inedible, flavorless toppings and unmelted cheese, overly salty and bland sauces.
  - Attitude: Dissatisfied

- Category: Value for Money
  - Description: Poor quality of slices despite the price paid.
  - Attitude: Dissatisfied

- Category: Cleanliness
  - Description: Excessive grease on the pizza slices.
  - Attitude: Dissatisfied"
Artichoke Basille’s Pizza,Lynn J.,"Apple Valley, CA",1,"Aug 24, 2023",no,0,7,0,no,,,"I have no idea how this place got good reviews.  The entire experience was horrible.  First, the guy couldn't get our order correct.  The bottom of the pizza was burnt and it was so greasy we had to throw it out.  And the soda was barely luke warm.  And the entire place looked dirty  The video on their website looks nothing like what we saw.",0,0,0,0,,,"- Category: Order Accuracy and efficiency
  - Description: The guy couldn't get our order correct.
  - Attitude: Dissatisfied

- Category: Food Quality
  - Description: The bottom of the pizza was burnt and it was so greasy we had to throw it out.
  - Attitude: Dissatisfied

- Category: Cleanliness
  - Description: The entire place looked dirty.
  - Attitude: Dissatisfied

- Category: Ambiance
  - Description: The video on their website looks nothing like what we saw.
  - Attitude: Dissatisfied﻿"
Artichoke Basille’s Pizza,Jali H.,"West Linn, OR",5,"Aug 20, 2023",no,292,22,18,no,1 photo,,Biiig fan! Red Baby Potato (adoptable) highly recommends the pepperoni slice. The prices are so reasonable and the staff is lovely. Follow on IG @littlekittiesbigcity,0,0,0,0,,,"- Category: Food Quality
  - Description: Red Baby Potato highly recommends the pepperoni slice.
  - Attitude: Satisfied

- Category: Value for Money
  - Description: The prices are so reasonable.
  - Attitude: Satisfied

- Category: Customer Service
  - Description: The staff is lovely.
  - Attitude: Satisfied"
Artichoke Basille’s Pizza,Grace A.,"Manhattan, New York, NY",3,"Aug 15, 2023",no,0,20,25,no,,,"We've been here several times since the shop was still located across the street. Buy, always forgot to write a review. Hoping, though that the saltiness of the artichoke was lessened. The crusts were so crunchy esp if you request a longer heating time. The only downside on the artichoke, it was so salty. It killed the delicious, creamy taste of it. 3/5
The margherita was just right. 4/5
The pepperoni, as usual was salty. 3/5
When I baked my own pizza with pepperoni, I usually boiled it for 2 minutes. Then used the stock in my dough mixture. It lessened its saltiness and made the dough taste better. 
Service was good.",0,0,0,0,,,"- Category: Food Quality
  - Description: Saltiness issues with the artichoke and pepperoni pizzas.
  - Attitude: Not satisfied
  
- Category: Customer Service
  - Description: Positive feedback on the service.
  - Attitude: Satisfied"
